id,name,normalized_name,gender,created_at,updated_at
312,SENIOR CITIZENS,senior citizens,,2016-09-29 15:25:04.085181,2016-09-29 15:25:04.085181
314,Announcer #2,announcer 2,,2016-09-29 15:25:05.530825,2016-09-29 15:25:05.530825
315,Mrs. Spencer,mrs spencer,,2016-09-29 15:25:05.751243,2016-09-29 15:25:05.751243
316,Security Guard #1,security guard 1,,2016-09-29 15:25:06.234269,2016-09-29 15:25:06.234269
317,Casey,casey,,2016-09-29 15:25:06.425766,2016-09-29 15:25:06.425766
318,Rory,rory,,2016-09-29 15:25:06.434003,2016-09-29 15:25:06.434003
319,Transient,transient,,2016-09-29 15:25:06.486514,2016-09-29 15:25:06.486514
320,Uncle Sam,uncle sam,,2016-09-29 15:25:06.905474,2016-09-29 15:25:06.905474
321,Audience,audience,,2016-09-29 15:25:07.389797,2016-09-29 15:25:07.389797
322,Tv Voice #1,tv voice 1,,2016-09-29 15:25:07.42452,2016-09-29 15:25:07.42452
323,Tv Voice #2,tv voice 2,,2016-09-29 15:25:07.441079,2016-09-29 15:25:07.441079
324,Tv Voice #3,tv voice 3,,2016-09-29 15:25:07.450905,2016-09-29 15:25:07.450905
325,ALL THREE TV VOICES,all three tv voices,,2016-09-29 15:25:07.488662,2016-09-29 15:25:07.488662
240,Mayor Joe Quimby,mayor joe quimby,m,2016-09-29 15:24:53.288256,2016-09-29 20:34:47.757888
308,Maude Flanders,maude flanders,f,2016-09-29 15:25:03.056805,2016-09-29 20:34:47.980648
309,Helen Lovejoy,helen lovejoy,f,2016-09-29 15:25:03.401201,2016-09-29 20:34:47.986914
273,Jasper Beardly,jasper beardly,m,2016-09-29 15:24:59.060864,2016-09-29 20:34:48.075909
311,Man,man,m,2016-09-29 15:25:04.067812,2016-09-29 20:34:48.096224
238,Marty,marty,m,2016-09-29 15:24:53.079468,2016-09-29 20:34:48.21415
272,TV Announcer,tv announcer,m,2016-09-29 15:24:59.046756,2016-09-29 20:34:48.248526
239,Bill,bill,m,2016-09-29 15:24:53.088895,2016-09-29 20:34:48.262071
218,Director,director,m,2016-09-29 15:24:47.389984,2016-09-29 20:34:48.292456
222,Arnie Pye,arnie pye,m,2016-09-29 15:24:47.969604,2016-09-29 20:34:48.342588
237,Nurse,nurse,f,2016-09-29 15:24:51.970252,2016-09-29 20:34:48.50084
256,Karl,karl,m,2016-09-29 15:24:54.435792,2016-09-29 20:34:48.671982
223,Radio Announcer,radio announcer,m,2016-09-29 15:24:48.076376,2016-09-29 20:34:48.907729
313,British Commentator,british commentator,m,2016-09-29 15:25:04.738565,2016-09-29 20:34:49.141386
270,DANIELSON,danielson,m,2016-09-29 15:24:58.930096,2016-09-29 20:34:49.230049
326,ALL 3 ANNOUNCERS,all 3 announcers,,2016-09-29 15:25:07.524484,2016-09-29 15:25:07.524484
327,LARGO,largo,,2016-09-29 15:25:07.718985,2016-09-29 15:25:07.718985
328,SCRAPER,scraper,,2016-09-29 15:25:07.893051,2016-09-29 15:25:07.893051
329,CLARK,clark,,2016-09-29 15:25:07.9098,2016-09-29 15:25:07.9098
333,SMYTHE,smythe,,2016-09-29 15:25:08.390816,2016-09-29 15:25:08.390816
334,Itchy & Scratchy Singers,itchy scratchy singers,,2016-09-29 15:25:09.199765,2016-09-29 15:25:09.199765
336,Her Group,her group,,2016-09-29 15:25:09.934292,2016-09-29 15:25:09.934292
337,Animator,animator,,2016-09-29 15:25:10.063536,2016-09-29 15:25:10.063536
338,1ST BOARD MEMBER,1st board member,,2016-09-29 15:25:10.074211,2016-09-29 15:25:10.074211
339,2nd Board Member,2nd board member,,2016-09-29 15:25:10.08505,2016-09-29 15:25:10.08505
340,Squirrel,squirrel,,2016-09-29 15:25:10.143197,2016-09-29 15:25:10.143197
342,Scratchy,scratchy,,2016-09-29 15:25:10.691674,2016-09-29 15:25:10.691674
343,Itchy,itchy,,2016-09-29 15:25:10.705118,2016-09-29 15:25:10.705118
344,Curator,curator,,2016-09-29 15:25:10.928952,2016-09-29 15:25:10.928952
348,Della,della,,2016-09-29 15:25:11.910969,2016-09-29 15:25:11.910969
350,Bailiff,bailiff,,2016-09-29 15:25:12.297377,2016-09-29 15:25:12.297377
352,BURNS LAWYER,burns lawyer,,2016-09-29 15:25:12.888656,2016-09-29 15:25:12.888656
354,Sushi Bar Chefs,sushi bar chefs,,2016-09-29 15:25:13.720082,2016-09-29 15:25:13.720082
355,Hostess,hostess,,2016-09-29 15:25:13.729122,2016-09-29 15:25:13.729122
357,Toshiro,toshiro,,2016-09-29 15:25:13.829669,2016-09-29 15:25:13.829669
358,Master,master,,2016-09-29 15:25:13.837961,2016-09-29 15:25:13.837961
359,Richie Sakai,richie sakai,,2016-09-29 15:25:13.874539,2016-09-29 15:25:13.874539
360,Cellmate,cellmate,,2016-09-29 15:25:14.996682,2016-09-29 15:25:14.996682
361,Crazy Calls,crazy calls,,2016-09-29 15:25:15.023177,2016-09-29 15:25:15.023177
362,Smitty,smitty,,2016-09-29 15:25:15.340596,2016-09-29 15:25:15.340596
363,Larry King,larry king,,2016-09-29 15:25:15.506486,2016-09-29 15:25:15.506486
364,LARRY KING V.O.,larry king vo,,2016-09-29 15:25:15.515092,2016-09-29 15:25:15.515092
365,Bald One,bald one,,2016-09-29 15:25:15.830211,2016-09-29 15:25:15.830211
366,Police Captain,police captain,,2016-09-29 15:25:15.846919,2016-09-29 15:25:15.846919
368,Fat One,fat one,,2016-09-29 15:25:15.893374,2016-09-29 15:25:15.893374
369,Kim,kim,,2016-09-29 15:25:16.224156,2016-09-29 15:25:16.224156
371,Estelle,estelle,,2016-09-29 15:25:16.390708,2016-09-29 15:25:16.390708
372,MCINTYRE,mcintyre,,2016-09-29 15:25:16.697145,2016-09-29 15:25:16.697145
374,Mrs. Bloominstein,mrs bloominstein,,2016-09-29 15:25:16.826963,2016-09-29 15:25:16.826963
375,Coach Flanagan,coach flanagan,,2016-09-29 15:25:17.049679,2016-09-29 15:25:17.049679
376,Mr. Seckofsky,mr seckofsky,,2016-09-29 15:25:17.058534,2016-09-29 15:25:17.058534
377,Mr. Bouvier,mr bouvier,,2016-09-29 15:25:17.544874,2016-09-29 15:25:17.544874
378,Chauffeur,chauffeur,,2016-09-29 15:25:17.684642,2016-09-29 15:25:17.684642
379,PRINCIPAL,principal,,2016-09-29 15:25:17.744392,2016-09-29 15:25:17.744392
380,Homer The Thief,homer the thief,,2016-09-29 15:25:18.246382,2016-09-29 15:25:18.246382
381,Hezron,hezron,,2016-09-29 15:25:18.254641,2016-09-29 15:25:18.254641
382,Zohar,zohar,,2016-09-29 15:25:18.289401,2016-09-29 15:25:18.289401
383,Moses,moses,,2016-09-29 15:25:18.321393,2016-09-29 15:25:18.321393
384,Cable Guy,cable guy,,2016-09-29 15:25:18.394732,2016-09-29 15:25:18.394732
385,Comic,comic,,2016-09-29 15:25:18.524496,2016-09-29 15:25:18.524496
386,Woman #1,woman 1,,2016-09-29 15:25:18.602797,2016-09-29 15:25:18.602797
387,Woman #2,woman 2,,2016-09-29 15:25:18.619246,2016-09-29 15:25:18.619246
388,Mexican Announcer,mexican announcer,,2016-09-29 15:25:18.635025,2016-09-29 15:25:18.635025
389,Representative,representative,,2016-09-29 15:25:18.669077,2016-09-29 15:25:18.669077
390,Cockfight Announcer,cockfight announcer,,2016-09-29 15:25:18.684538,2016-09-29 15:25:18.684538
391,Davey,davey,,2016-09-29 15:25:18.693989,2016-09-29 15:25:18.693989
392,Goliath,goliath,,2016-09-29 15:25:18.704854,2016-09-29 15:25:18.704854
394,Panelist #1,panelist 1,,2016-09-29 15:25:18.933732,2016-09-29 15:25:18.933732
395,Blockbuster Announcer,blockbuster announcer,,2016-09-29 15:25:19.086952,2016-09-29 15:25:19.086952
396,Top Hat Announcer,top hat announcer,,2016-09-29 15:25:19.492237,2016-09-29 15:25:19.492237
397,Stock Reporter,stock reporter,,2016-09-29 15:25:19.525996,2016-09-29 15:25:19.525996
398,Boxing Announcer #1,boxing announcer 1,,2016-09-29 15:25:19.824591,2016-09-29 15:25:19.824591
399,Boxing Announcer #2,boxing announcer 2,,2016-09-29 15:25:19.833053,2016-09-29 15:25:19.833053
400,Challenger,challenger,,2016-09-29 15:25:19.864869,2016-09-29 15:25:19.864869
401,Referee,referee,,2016-09-29 15:25:20.096042,2016-09-29 15:25:20.096042
402,Kindly Old Gent,kindly old gent,,2016-09-29 15:25:20.672063,2016-09-29 15:25:20.672063
403,Stanley,stanley,,2016-09-29 15:25:20.708342,2016-09-29 15:25:20.708342
405,Busboy,busboy,,2016-09-29 15:25:21.820728,2016-09-29 15:25:21.820728
406,Australian Boy,australian boy,,2016-09-29 15:25:21.906046,2016-09-29 15:25:21.906046
407,Australian Girl,australian girl,,2016-09-29 15:25:21.91449,2016-09-29 15:25:21.91449
408,Jeweler,jeweler,,2016-09-29 15:25:22.185914,2016-09-29 15:25:22.185914
409,Senator Mendoza,senator mendoza,,2016-09-29 15:25:22.743836,2016-09-29 15:25:22.743836
410,Board Member,board member,,2016-09-29 15:25:22.751909,2016-09-29 15:25:22.751909
411,Female Commando,female commando,,2016-09-29 15:25:22.804646,2016-09-29 15:25:22.804646
412,Theatre Manager,theatre manager,,2016-09-29 15:25:22.901484,2016-09-29 15:25:22.901484
413,Floozy,floozy,,2016-09-29 15:25:23.19018,2016-09-29 15:25:23.19018
416,Attendant,attendant,,2016-09-29 15:25:23.499577,2016-09-29 15:25:23.499577
418,Policeman,policeman,,2016-09-29 15:25:23.893958,2016-09-29 15:25:23.893958
419,Executive #2,executive 2,,2016-09-29 15:25:23.941121,2016-09-29 15:25:23.941121
420,Head Engineer,head engineer,,2016-09-29 15:25:24.553601,2016-09-29 15:25:24.553601
421,Engineer #2,engineer 2,,2016-09-29 15:25:24.950421,2016-09-29 15:25:24.950421
422,Engineer #3,engineer 3,,2016-09-29 15:25:24.992187,2016-09-29 15:25:24.992187
423,Female Singer,female singer,,2016-09-29 15:25:25.108397,2016-09-29 15:25:25.108397
424,Counter Man,counter man,,2016-09-29 15:25:25.875731,2016-09-29 15:25:25.875731
425,Flanders's Thoughts,flanderss thoughts,,2016-09-29 15:25:25.894946,2016-09-29 15:25:25.894946
428,Kelly,kelly,,2016-09-29 15:25:26.196954,2016-09-29 15:25:26.196954
430,Father McGrath,father mcgrath,,2016-09-29 15:25:26.279382,2016-09-29 15:25:26.279382
431,Salesboy,salesboy,,2016-09-29 15:25:26.323001,2016-09-29 15:25:26.323001
432,Hula Woman,hula woman,,2016-09-29 15:25:26.357421,2016-09-29 15:25:26.357421
434,BEA,bea,,2016-09-29 15:25:27.300348,2016-09-29 15:25:27.300348
435,Checker,checker,,2016-09-29 15:25:27.622235,2016-09-29 15:25:27.622235
332,Dr. Julius Hibbert,dr julius hibbert,m,2016-09-29 15:25:08.202698,2016-09-29 20:34:47.726423
404,Groundskeeper Willie,groundskeeper willie,m,2016-09-29 15:25:21.650772,2016-09-29 20:34:47.775699
426,Troy McClure,troy mcclure,m,2016-09-29 15:25:26.063467,2016-09-29 20:34:47.80662
347,Lionel Hutz,lionel hutz,m,2016-09-29 15:25:11.626985,2016-09-29 20:34:47.888332
417,HERB,herb,m,2016-09-29 15:25:23.728901,2016-09-29 20:34:47.909645
414,Mona Simpson,mona simpson,f,2016-09-29 15:25:23.242457,2016-09-29 20:34:47.956789
335,"Roger Meyers, Jr.",roger meyers jr,m,2016-09-29 15:25:09.544047,2016-09-29 20:34:47.962165
351,Blue-Haired Lawyer,blue-haired lawyer,m,2016-09-29 15:25:12.30615,2016-09-29 20:34:47.993092
349,Dr. Nick Riviera,dr nick riviera,m,2016-09-29 15:25:12.014668,2016-09-29 20:34:48.015381
373,Artie Ziff,artie ziff,m,2016-09-29 15:25:16.807078,2016-09-29 20:34:48.148013
353,Larry,larry,m,2016-09-29 15:25:13.145698,2016-09-29 20:34:48.159251
370,Principal Dondelinger,principal dondelinger,m,2016-09-29 15:25:16.283707,2016-09-29 20:34:48.255189
427,Emily,emily,f,2016-09-29 15:25:26.112658,2016-09-29 20:34:48.493934
356,Akira,akira,m,2016-09-29 15:25:13.764687,2016-09-29 20:34:48.518774
429,Jack,jack,m,2016-09-29 15:25:26.205972,2016-09-29 20:34:48.536604
330,Track Announcer,track announcer,m,2016-09-29 15:25:07.976993,2016-09-29 20:34:48.641036
346,Devil,devil,m,2016-09-29 15:25:11.518639,2016-09-29 20:34:48.759003
433,Farmer,farmer,m,2016-09-29 15:25:26.712539,2016-09-29 20:34:48.926846
345,Reporter,reporter,m,2016-09-29 15:25:10.939442,2016-09-29 20:34:49.155084
331,MURDOCK,murdock,m,2016-09-29 15:25:07.986749,2016-09-29 20:34:49.251312
437,Tracker,tracker,,2016-09-29 15:25:27.84702,2016-09-29 15:25:27.84702
438,Mr. Hazelwood,mr hazelwood,,2016-09-29 15:25:28.043414,2016-09-29 15:25:28.043414
439,Cabbie,cabbie,,2016-09-29 15:25:28.127886,2016-09-29 15:25:28.127886
440,KENT,kent,,2016-09-29 15:25:28.407403,2016-09-29 15:25:28.407403
441,MONROE,monroe,,2016-09-29 15:25:28.516957,2016-09-29 15:25:28.516957
443,Old Man Daly,old man daly,,2016-09-29 15:25:28.760299,2016-09-29 15:25:28.760299
444,Old Man McGrath,old man mcgrath,,2016-09-29 15:25:28.768379,2016-09-29 15:25:28.768379
445,Plato,plato,,2016-09-29 15:25:28.840992,2016-09-29 15:25:28.840992
446,Croupier,croupier,,2016-09-29 15:25:28.880646,2016-09-29 15:25:28.880646
447,Recorded Announcer,recorded announcer,,2016-09-29 15:25:29.409358,2016-09-29 15:25:29.409358
448,Old Woman In Line,old woman in line,,2016-09-29 15:25:29.481384,2016-09-29 15:25:29.481384
449,Monitor #1,monitor 1,,2016-09-29 15:25:29.55196,2016-09-29 15:25:29.55196
450,Monitor #2,monitor 2,,2016-09-29 15:25:29.561857,2016-09-29 15:25:29.561857
451,Female Newscaster,female newscaster,,2016-09-29 15:25:29.603044,2016-09-29 15:25:29.603044
452,Mr. Schindler,mr schindler,,2016-09-29 15:25:29.849727,2016-09-29 15:25:29.849727
453,Student,student,,2016-09-29 15:25:29.880147,2016-09-29 15:25:29.880147
454,Registrar,registrar,,2016-09-29 15:25:30.01489,2016-09-29 15:25:30.01489
455,Professor Lombardo,professor lombardo,,2016-09-29 15:25:30.055657,2016-09-29 15:25:30.055657
456,BART & LISA,bart lisa,,2016-09-29 15:25:30.229217,2016-09-29 15:25:30.229217
457,Artist,artist,,2016-09-29 15:25:30.256798,2016-09-29 15:25:30.256798
458,Delivery Man,delivery man,,2016-09-29 15:25:30.39328,2016-09-29 15:25:30.39328
459,MR. BURNS' GEOMETRIC SHAPES,mr burns geometric shapes,,2016-09-29 15:25:30.528146,2016-09-29 15:25:30.528146
460,RINGO,ringo,,2016-09-29 15:25:30.727571,2016-09-29 15:25:30.727571
461,WETHERBY,wetherby,,2016-09-29 15:25:30.736291,2016-09-29 15:25:30.736291
462,MRS. HOOVER,mrs hoover,,2016-09-29 15:25:30.995543,2016-09-29 15:25:30.995543
463,Chuck,chuck,,2016-09-29 15:25:31.210318,2016-09-29 15:25:31.210318
466,Classmate,classmate,,2016-09-29 15:25:31.794565,2016-09-29 15:25:31.794565
467,Terri/sherri,terrisherri,,2016-09-29 15:25:31.81023,2016-09-29 15:25:31.81023
468,Woman In Booth,woman in booth,,2016-09-29 15:25:32.41609,2016-09-29 15:25:32.41609
469,Landlady,landlady,,2016-09-29 15:25:32.912029,2016-09-29 15:25:32.912029
470,Kid Reporter,kid reporter,,2016-09-29 15:25:33.10903,2016-09-29 15:25:33.10903
471,Husband Of Marge's Friend,husband of marges friend,,2016-09-29 15:25:34.27861,2016-09-29 15:25:34.27861
472,Sophisticate #1,sophisticate 1,,2016-09-29 15:25:34.511405,2016-09-29 15:25:34.511405
473,Sophisticate #2,sophisticate 2,,2016-09-29 15:25:34.566086,2016-09-29 15:25:34.566086
474,Sophisticate #3,sophisticate 3,,2016-09-29 15:25:34.578416,2016-09-29 15:25:34.578416
475,Sultan,sultan,,2016-09-29 15:25:34.82506,2016-09-29 15:25:34.82506
476,Worm Man,worm man,,2016-09-29 15:25:34.999912,2016-09-29 15:25:34.999912
480,Convict,convict,,2016-09-29 15:25:35.771799,2016-09-29 15:25:35.771799
481,Customer,customer,,2016-09-29 15:25:36.146428,2016-09-29 15:25:36.146428
482,DIAMOND JOE,diamond joe,,2016-09-29 15:25:36.477167,2016-09-29 15:25:36.477167
483,Lost And Found Guy,lost and found guy,,2016-09-29 15:25:36.509064,2016-09-29 15:25:36.509064
484,Radioactive Man,radioactive man,,2016-09-29 15:25:36.582577,2016-09-29 15:25:36.582577
485,Fallout Boy,fallout boy,,2016-09-29 15:25:36.594663,2016-09-29 15:25:36.594663
486,Convention Director,convention director,,2016-09-29 15:25:36.637819,2016-09-29 15:25:36.637819
487,BUDDY,buddy,,2016-09-29 15:25:36.655978,2016-09-29 15:25:36.655978
488,Dealer,dealer,,2016-09-29 15:25:36.737133,2016-09-29 15:25:36.737133
489,Young Patty,young patty,,2016-09-29 15:25:37.199963,2016-09-29 15:25:37.199963
490,Young Selma,young selma,,2016-09-29 15:25:37.2086,2016-09-29 15:25:37.2086
492,Older Patty,older patty,,2016-09-29 15:25:37.245256,2016-09-29 15:25:37.245256
493,Older Selma,older selma,,2016-09-29 15:25:37.255033,2016-09-29 15:25:37.255033
494,Adult Narrator,adult narrator,,2016-09-29 15:25:37.29754,2016-09-29 15:25:37.29754
495,Teller,teller,,2016-09-29 15:25:37.416222,2016-09-29 15:25:37.416222
497,Asa,asa,,2016-09-29 15:25:37.667284,2016-09-29 15:25:37.667284
498,Soap Actress,soap actress,,2016-09-29 15:25:37.746753,2016-09-29 15:25:37.746753
499,Soap Actor,soap actor,,2016-09-29 15:25:37.754726,2016-09-29 15:25:37.754726
500,Osvaldo,osvaldo,,2016-09-29 15:25:39.366549,2016-09-29 15:25:39.366549
501,Mail Person,mail person,,2016-09-29 15:25:39.885298,2016-09-29 15:25:39.885298
502,Roman,roman,,2016-09-29 15:25:39.941086,2016-09-29 15:25:39.941086
503,Postal Worker,postal worker,,2016-09-29 15:25:39.971327,2016-09-29 15:25:39.971327
505,Joey,joey,,2016-09-29 15:25:40.095028,2016-09-29 15:25:40.095028
506,Guard #1,guard 1,,2016-09-29 15:25:41.192068,2016-09-29 15:25:41.192068
507,Guard #2,guard 2,,2016-09-29 15:25:41.200801,2016-09-29 15:25:41.200801
509,Psychiatrist,psychiatrist,,2016-09-29 15:25:41.463979,2016-09-29 15:25:41.463979
510,Orderly,orderly,,2016-09-29 15:25:41.515651,2016-09-29 15:25:41.515651
512,Floyd,floyd,,2016-09-29 15:25:41.734356,2016-09-29 15:25:41.734356
513,Bart's Head,barts head,,2016-09-29 15:25:41.893433,2016-09-29 15:25:41.893433
515,Voice On Phone,voice on phone,,2016-09-29 15:25:42.016353,2016-09-29 15:25:42.016353
519,Leon Kompowsky,leon kompowsky,,2016-09-29 15:25:43.079685,2016-09-29 15:25:43.079685
520,Minnesota Girl,minnesota girl,,2016-09-29 15:25:43.994595,2016-09-29 15:25:43.994595
521,Alabama Boy,alabama boy,,2016-09-29 15:25:44.003702,2016-09-29 15:25:44.003702
522,QUEENS BOY,queens boy,,2016-09-29 15:25:44.018153,2016-09-29 15:25:44.018153
523,Female Judge,female judge,,2016-09-29 15:25:44.05023,2016-09-29 15:25:44.05023
524,Dad,dad,,2016-09-29 15:25:44.071594,2016-09-29 15:25:44.071594
525,Flight Attendant,flight attendant,,2016-09-29 15:25:44.157805,2016-09-29 15:25:44.157805
527,Irs Man,irs man,,2016-09-29 15:25:44.278711,2016-09-29 15:25:44.278711
528,Hotel Guest,hotel guest,,2016-09-29 15:25:44.317034,2016-09-29 15:25:44.317034
529,Miss Crowley,miss crowley,,2016-09-29 15:25:44.464781,2016-09-29 15:25:44.464781
530,Truong/maria,truongmaria,,2016-09-29 15:25:44.490623,2016-09-29 15:25:44.490623
531,TRUONG,truong,,2016-09-29 15:25:44.510769,2016-09-29 15:25:44.510769
532,MARIA,maria,,2016-09-29 15:25:44.5189,2016-09-29 15:25:44.5189
534,Worker,worker,,2016-09-29 15:25:44.656275,2016-09-29 15:25:44.656275
535,Guide,guide,,2016-09-29 15:25:44.66655,2016-09-29 15:25:44.66655
536,Lobbyist,lobbyist,,2016-09-29 15:25:44.728898,2016-09-29 15:25:44.728898
537,Arnold,arnold,,2016-09-29 15:25:44.744957,2016-09-29 15:25:44.744957
538,Newlywed Wife,newlywed wife,,2016-09-29 15:25:45.081013,2016-09-29 15:25:45.081013
539,White Trash Woman #1,white trash woman 1,,2016-09-29 15:25:45.094601,2016-09-29 15:25:45.094601
540,Man #3,man 3,,2016-09-29 15:25:45.105287,2016-09-29 15:25:45.105287
541,Old Timer,old timer,,2016-09-29 15:25:45.117009,2016-09-29 15:25:45.117009
542,Guy,guy,,2016-09-29 15:25:45.203541,2016-09-29 15:25:45.203541
543,Songster,songster,,2016-09-29 15:25:45.246037,2016-09-29 15:25:45.246037
544,Page,page,,2016-09-29 15:25:45.327731,2016-09-29 15:25:45.327731
545,Senator,senator,,2016-09-29 15:25:45.335892,2016-09-29 15:25:45.335892
546,Oil Developer,oil developer,,2016-09-29 15:25:45.357357,2016-09-29 15:25:45.357357
442,Professor Jonathan Frink,professor jonathan frink,m,2016-09-29 15:25:28.635343,2016-09-29 20:34:47.793269
518,Snake Jailbird,snake jailbird,m,2016-09-29 15:25:42.482107,2016-09-29 20:34:47.894178
464,Miss Hoover,miss hoover,f,2016-09-29 15:25:31.233188,2016-09-29 20:34:47.920519
465,BERGSTROM,bergstrom,m,2016-09-29 15:25:31.42154,2016-09-29 20:34:48.12179
511,"""MICHAEL""",michael,m,2016-09-29 15:25:41.531492,2016-09-29 20:34:48.165841
526,Pilot,pilot,m,2016-09-29 15:25:44.208924,2016-09-29 20:34:48.348862
478,John,john,m,2016-09-29 15:25:35.193253,2016-09-29 20:34:48.354877
508,Host,host,m,2016-09-29 15:25:41.337602,2016-09-29 20:34:48.561978
436,Guard,guard,m,2016-09-29 15:25:27.73702,2016-09-29 20:34:48.579626
477,Gloria,gloria,f,2016-09-29 15:25:35.184305,2016-09-29 20:34:48.623454
479,Captain,captain,m,2016-09-29 15:25:35.530695,2016-09-29 20:34:48.704747
496,Mrs. Glick,mrs glick,f,2016-09-29 15:25:37.59933,2016-09-29 20:34:48.978476
516,Doctor,doctor,m,2016-09-29 15:25:42.065607,2016-09-29 20:34:49.160881
533,BARBARA,barbara,f,2016-09-29 15:25:44.612961,2016-09-29 20:34:49.286187
517,Dave,dave,m,2016-09-29 15:25:42.07631,2016-09-29 20:34:49.405685
514,Wiseguy,wiseguy,m,2016-09-29 15:25:41.939901,2016-09-29 20:34:49.412217
547,Agent,agent,,2016-09-29 15:25:45.380243,2016-09-29 15:25:45.380243
548,Speaker,speaker,,2016-09-29 15:25:45.396236,2016-09-29 15:25:45.396236
549,Majority Leader,majority leader,,2016-09-29 15:25:45.404742,2016-09-29 15:25:45.404742
550,Everyone Else,everyone else,,2016-09-29 15:25:45.412978,2016-09-29 15:25:45.412978
551,President,president,,2016-09-29 15:25:45.420973,2016-09-29 15:25:45.420973
552,Foreign Dignitary,foreign dignitary,,2016-09-29 15:25:45.42996,2016-09-29 15:25:45.42996
553,Paper Boy,paper boy,,2016-09-29 15:25:45.498114,2016-09-29 15:25:45.498114
554,Sportscaster #1,sportscaster 1,,2016-09-29 15:25:45.898643,2016-09-29 15:25:45.898643
555,Girl,girl,,2016-09-29 15:25:45.956218,2016-09-29 15:25:45.956218
556,Neighborhood Guy,neighborhood guy,,2016-09-29 15:25:46.032765,2016-09-29 15:25:46.032765
557,Homemaker,homemaker,,2016-09-29 15:25:46.302558,2016-09-29 15:25:46.302558
558,Landscaper,landscaper,,2016-09-29 15:25:46.325448,2016-09-29 15:25:46.325448
559,Choreographer,choreographer,,2016-09-29 15:25:46.339533,2016-09-29 15:25:46.339533
560,George Washington,george washington,,2016-09-29 15:25:46.352981,2016-09-29 15:25:46.352981
561,Video Voice,video voice,,2016-09-29 15:25:46.537349,2016-09-29 15:25:46.537349
562,Man Shopper,man shopper,,2016-09-29 15:25:46.728882,2016-09-29 15:25:46.728882
563,HOMER (CONT'D,homer contd,,2016-09-29 15:25:46.78565,2016-09-29 15:25:46.78565
